Processing Log
Voxel128: 6.550211173540297e-06

airplane: airplane_0199
Slice64: 0.005742348597647676
Slice128: 0.0027492888158337993
Voxel64: 0.001960064561576466
Voxel128: 0.00052934382459414

airplane: airplane_0111
Slice64: 0.005701476271515569
Slice128: 0.003066647748311348
Voxel64: 0.0024434399317703227
Voxel128: 0.001044736361784203

airplane: airplane_0517
Slice64: 0.0057614435112191284
Slice128: 0.002811551313538395
Voxel64: 0.0020012931445457533
Voxel128: 0.00021566738083220207

airplane: airplane_0277
Slice64: 0.005652124768948538
Slice128: 0.002988846348973903
Voxel64: 0.0022577450316123003
Voxel128: 0.0007075879404555045

airplane: airplane_0054
Slice64: 0.006108054175963181
Slice128: 0.003210224512634555
Voxel64: 0.003527187974283487
Voxel128: 0.0014782489706493794

airplane: airplane_0311
Slice64: 0.004688033436627415
Slice128: 0.0025239681881542696
Voxel64: 0.0001786940287066361
Voxel128: 4.092494654324427e-05

airplane: airplane_0186
Slice64: 0.005573845955860839
Slice128: 0.00264156025711835
Voxel64: 0.0015244060777103315
Voxel128: 0.0001760455131076847

airplane: airplane_0195
Slice64: 0.005573975600522808
Slice128: 0.0027413514079213937
Voxel64: 0.0008942850736887771
Voxel128: 0.0002176655439046649

airplane: airplane_0481
Slice64: 0.005563126551241199
Slice128: 0.0028920049541895664
Voxel64: 0.0025625978510681532
Voxel128: 0.0008795570805468108

airplane: airplane_0168
Slice64: 0.005113213945421296
Slice128: 0.0026090466507824733
Voxel64: 0.0004604150741671744
Voxel128: 6.779008015809549e-05

airplane: airplane_0417
Slice64: 0.005575336301733322
Slice128: 0.002946219305275473
Voxel64: 0.0024553324325785886
Voxel128: 0.0010893458458528526

airplane: airplane_0135
Slice64: 0.005608094715434491
Slice128: 0.003311746033780357
Voxel64: 0.0029897672416150252
Voxel128: 0.0010750372857743205

airplane: airplane_0201
Slice64: 0.005901166931676894
Slice128: 0.0033413952703454245
Voxel64: 0.002565465472522677
Voxel128: 0.0011237552840138293

airplane: airplane_0525
Slice64: 0.0049954173507376866
Slice128: 0.0026108891949114415
Voxel64: 0.0013280644940454312
Voxel128: 0.00011034172303019879

airplane: airplane_0465
Slice64: 0.005347132160241014
Slice128: 0.002826104410211922
Voxel64: 0.0022271025626551745
Voxel128: 0.0007024014430072381

airplane: airplane_0100
Slice64: 0.005429316408883944
Slice128: 0.002798094659272275
Voxel64: 0.0014062228457204214
Voxel128: 2.6224013601254927e-05

airplane: airplane_0394
Slice64: 0.004985601320391273
Slice128: 0.0027035705319113632
Voxel64: 0.0005127165556196535
Voxel128: 4.111724767818925e-05

airplane: airplane_0095
Slice64: 0.005884207497782517
Slice128: 0.0030152081069730672
Voxel64: 0.0028823136389606054
Voxel128: 0.0011814133602260396

airplane: airplane_0551
Slice64: 0.0049324104201756555
Slice128: 0.002703518732772396
Voxel64: 0.0017237172041254308
Voxel128: 5.7431079690492655e-05

airplane: airplane_0460
Slice64: 0.005959855576354086
Slice128: 0.003207151658672746
Voxel64: 0.0020914059127332433
Voxel128: 0.0008281540613860939

airplane: airplane_0540
Slice64: 0.006112677414772662
Slice128: 0.0029400251777913135
Voxel64: 0.0033361732370653123
Voxel128: 0.0013593802748086692

airplane: airplane_0184
Slice64: 0.00565394076141872
Slice128: 0.0027305071464874546
Voxel64: 0.0006401510814921504
Voxel128: 9.134009686624532e-05

airplane: airplane_0063
Slice64: 0.0054692196029357595
Slice128: 0.0026570720801650247
Voxel64: 0.002007171824201602
Voxel128: 0.0006352129828495384

airplane: airplane_0432
Slice64: 0.005050394574657291
Slice128: 0.0026997359164749137
Voxel64: 0.0008762971391344095
Voxel128: 3.767315701046637e-05

airplane: airplane_0334
Slice64: 0.005511853540875831
Slice128: 0.002848225422990256
Voxel64: 0.003227235064169551
Voxel128: 0.001312079535779089

airplane: airplane_0045
Slice64: 0.005425330932570676
Slice128: 0.002603070568751098
Voxel64: 0.001595245883525794
Voxel128: 0.0002991540232903949

airplane: airplane_0369
Slice64: 0.006003841024551181
Slice128: 0.003006182389665
Voxel64: 0.002746004908558655
Voxel128: 0.0008053228734343608

airplane: airplane_0138
Slice64: 0.0052107760642314425
Slice128: 0.0028581568328594396
Voxel64: 0.002061630093812916
Voxel128: 0.00034553971185598715

airplane: airplane_0315
Slice64: 0.005350464998620948
Slice128: 0.002911354389788904
Voxel64: 0.003346252911763996
Voxel128: 0.0016043879152465809

airplane: airplane_0251
Slice64: 0.005991038472094705
Slice128: 0.002860545261846889
Voxel64: 0.0025997719227625546
Voxel128: 0.0007594084812450662

airplane: airplane_0550
Slice64: 0.005473390678036274
Slice128: 0.003030263065957545
Voxel64: 0.0024095421684273838
Voxel128: 0.0007957552002898708

airplane: airplane_0029
Slice64: 0.0051098534336126
Slice128: 0.0027442723323233423
Voxel64: 0.001908371390665295
Voxel128: 0.00045373478606386386

airplane: airplane_0325
Slice64: 0.0059820764848106
Slice128: 0.0030014475897908242
Voxel64: 0.002474865175648788
Voxel128: 0.0011668013817912248

airplane: airplane_0106
Slice64: 0.005296433867669132
Slice128: 0.0027114407173064905
Voxel64: 0.001495933834369437
Voxel128: 0.00025056350806429726

airplane: airplane_0611
Slice64: 0.005627867984378186
Slice128: 0.0027796236541005287
Voxel64: 0.00013342073212255597
Voxel128: 3.5503974212440864e-05

airplane: airplane_0212
Slice64: 0.0058367506920691346
Slice128: 0.0029740831590587143
Voxel64: 0.002714245570027627
Voxel128: 0.0010572826458500907

airplane: airplane_0357
Slice64: 0.005721158123851035
Slice128: 0.003128304882592957
Voxel64: 0.001386305892105702
Voxel128: 7.148270461063352e-05

airplane: airplane_0022
Slice64: 0.006046379658037601
Slice128: 0.002998565476234292
Voxel64: 0.003202112500371572
Voxel128: 0.001636901560190422

airplane: airplane_0472
Slice64: 0.006203255663913069
Slice128: 0.0033108594195416356
Voxel64: 0.0015827436907537244
Voxel128: 0.0007186950884055457

airplane: airplane_0599
Slice64: 0.005880644615995736
Slice128: 0.0032379334380898002
Voxel64: 0.002918705323026681
Voxel128: 0.0013084330309707393

airplane: airplane_0039
Slice64: 0.0059446463551548695
Slice128: 0.0030735726845696125
Voxel64: 0.0032244093724857798
Voxel128: 0.0011885277943617404

airplane: airplane_0036
Slice64: 0.00569001299074618
Slice128: 0.002817646823183692
Voxel64: 0.0019162282696470754
Voxel128: 0.000799512810528828

airplane: airplane_0180
Slice64: 0.004934556999457922
Slice128: 0.0027413937014831267
Voxel64: 0.0009698547144616406
Voxel128: 5.723031941052392e-05

airplane: airplane_0098
Slice64: 0.005071103282725299
Slice128: 0.002559476169051169
Voxel64: 9.167989618151867e-05
Voxel128: 9.167989618151867e-05

airplane: airplane_0218
Slice64: 0.005705631329264083
Slice128: 0.003062734504135863
Voxel64: 6.726813518114652e-07
Voxel128: 6.726813518114652e-07

airplane: airplane_0336
Slice64: 0.005233341032128803
Slice128: 0.002674730053155237
Voxel64: 0.0004268134902877703
Voxel128: 6.897003036606856e-05

airplane: airplane_0025
Slice64: 0.005686961381017217
Slice128: 0.0029824195519671777
Voxel64: 0.002383301789919833
Voxel128: 0.0009446278362047369

airplane: airplane_0352
Slice64: 0.006331968587821864
Slice128: 0.003328989585302014
Voxel64: 0.003961999452693742
Voxel128: 0.0020018621599475817

airplane: airplane_0518
Slice64: 0.0055124479200509904
Slice128: 0.0028725563355949664
Voxel64: 0.001888383883486575
Voxel128: 0.0005445045475285145

airplane: airplane_0463
Slice64: 0.005935179271552306
Slice128: 0.003016936263006024
Voxel64: 0.0029170881963569537
Voxel128: 0.0012961254084198715

airplane: airplane_0528
Slice64: 0.005534963337576144
Slice128: 0.0027805716574356987
Voxel64: 0.001654414125264423
Voxel128: 0.00021448874857377923

airplane: airplane_0020
Slice64: 0.005792250070602725
Slice128: 0.0027234973730777857
Voxel64: 0.0017202840224945144
Voxel128: 0.0005485091137209928

airplane: airplane_0452
Slice64: 0.005603957553134537
Slice128: 0.003067071704335576
Voxel64: 0.00274510168385865
Voxel128: 0.0011914981640574866

airplane: airplane_0081
Slice64: 0.0058843300108444565
Slice128: 0.0030199725749627737
Voxel64: 0.002422894456674696
Voxel128: 0.0010841472528642817

airplane: airplane_0482
Slice64: 0.005930216760879229
Slice128: 0.0030191877773424794
Voxel64: 0.002491118188086756
Voxel128: 0.0007327242900259682

airplane: airplane_0493
Slice64: 0.005502891652831455
Slice128: 0.0028791801203218175
Voxel64: 0.0028078172481027157
Voxel128: 0.0006661990601350915

airplane: airplane_0179
Slice64: 0.005594029722854247
Slice128: 0.0028813432983169343
Voxel64: 0.0026473313634963478
Voxel128: 0.000797091125063933

airplane: airplane_0318
Slice64: 0.005424515452179362
Slice128: 0.0028557473849472794
Voxel64: 0.002597539266562919
Voxel128: 0.0007108817116541331

airplane: airplane_0568
Slice64: 0.005566994705536326
Slice128: 0.002908580352305901
Voxel64: 0.0023122634276028188
Voxel128: 0.0005115132067561879

airplane: airplane_0085
Slice64: 0.005850545281966191
Slice128: 0.002961577352041673
Voxel64: 0.0018833495594262019
Voxel128: 0.00024324966861961013

airplane: airplane_0397
Slice64: 0.005742697921263145
Slice128: 0.002373030576235693
Voxel64: 0.001610748758456067
Voxel128: 0.0005892075983767201

airplane: airplane_0157
Slice64: 0.004026209983738415
Slice128: 0.002092751472099496
Voxel64: 0.0007307998007139529
Voxel128: 0.00016890597895584516

airplane: airplane_0043
Slice64: 0.005327122845495596
Slice128: 0.0026005625079034
Voxel64: 0.0016889413437481881
Voxel128: 0.00021079845337846132

airplane: airplane_0097
Slice64: 0.005980019208918537
Slice128: 0.0031116783442660017
Voxel64: 0.0030443215884821814
Voxel128: 0.001095110423374473

airplane: airplane_0486
Slice64: 0.005380474423550213
Slice128: 0.0028565024423589207
Voxel64: 0.002049997074589129
Voxel128: 0.0009503154119373507

airplane: airplane_0658
Slice64: 0.005097664304236474
Slice128: 0.002643052899045215
Voxel64: 0.00023877004953349907
Voxel128: 0.00010089401070692959

airplane: airplane_0710
Slice64: 0.005947773356690524
Slice128: 0.0030638563396832887
Voxel64: 0.0023725775237777615
Voxel128: 0.0010312048859339245

airplane: airplane_0719
Slice64: 0.0054239042760058104
Slice128: 0.002980604731122813
Voxel64: 0.0025233426560914356
Voxel128: 0.0009743648001117409

airplane: airplane_0673
Slice64: 0.005555091139500368
Slice128: 0.0033079776868660885
Voxel64: 0.001964055983443094
Voxel128: 0.0003065532953704342

airplane: airplane_0676
Slice64: 0.006280728349668785
Slice128: 0.0030869278087901106
Voxel64: 0.0036721047468466464
Voxel128: 0.0015002061634109452

airplane: airplane_0670
Slice64: 0.005283981862577633
Slice128: 0.003099730942108246
Voxel64: 0.0018409442273473306
Voxel128: 0.00046910223019522946

airplane: airplane_0662
Slice64: 0.006372733551530678
Slice128: 0.0033958480402099408
Voxel64: 0.0036220416536742756
Voxel128: 0.0007847955876793134

airplane: airplane_0653
Slice64: 0.0049576292512937
Slice128: 0.002709580251416788
Voxel64: 0.0018248002720426793
Voxel128: 0.00030744483819138824

airplane: airplane_0642
Slice64: 0.00509004757913021
Slice128: 0.002747678377184594
Voxel64: 0.0019205304072098571
Voxel128: 0.0004222262172651946

airplane: airplane_0647
Slice64: 0.005861679352140922
Slice128: 0.002888886031886523
Voxel64: 0.005364579885809668
Voxel128: 0.0020259753066761946

airplane: airplane_0721
Slice64: 0.0059222327131856255
Slice128: 0.003129654526872544
Voxel64: 0.003051835039072
Voxel128: 0.0010495447944059674

airplane: airplane_0643
Slice64: 0.006460812344013568
Slice128: 0.0030711262797275935
Voxel64: 0.004600434622012513
Voxel128: 0.0019922179215859717

airplane: airplane_0652
Slice64: 0.005711982023135984
Slice128: 0.002978189284085507
Voxel64: 0.0037276644218460064
Voxel128: 0.0014259253523637887

airplane: airplane_0651
Slice64: 0.005684971745415971
Slice128: 0.0028178579098089946
Voxel64: 0.0019527751074251449
Voxel128: 0.00041814965808327574

airplane: airplane_0699
Slice64: 0.004711067641021272
Slice128: 0.0027498298383531686
Voxel64: 0.0013837288205826729
Voxel128: 0.00043886319407964445

airplane: airplane_0650
Slice64: 0.005719293629795926
Slice128: 0.0029274055004034276
Voxel64: 0.0020631763437111775
Voxel128: 0.0005012100601118188

airplane: airplane_0665
Slice64: 0.005126621100827206
Slice128: 0.0028397447500146914
Voxel64: 0.00157376817278551
Voxel128: 0.0005403942658737147

airplane: airplane_0669
Slice64: 0.005278513033765417
Slice128: 0.002816023112244464
Voxel64: 0.002559067171457832
Voxel128: 0.0010926244578834097

airplane: airplane_0717
Slice64: 0.005965708459366291
Slice128: 0.0028830887105913898
Voxel64: 0.0018427582512046444
Voxel128: 0.0005104940978812899

airplane: airplane_0698
Slice64: 0.00670831084646121
Slice128: 0.003008417864629022
Voxel64: 0.001202579927037983
Voxel128: 0.00039109118314967266

airplane: airplane_0635
Slice64: 0.005988990861381229
Slice128: 0.0030943538909772935
Voxel64: 0.002484515926497583
Voxel128: 0.0005397607004224432

airplane: airplane_0644
Slice64: 0.006186835557782231
Slice128: 0.0030018618156060647
Voxel64: 0.0026848780380526955
Voxel128: 0.0008203764727045379

airplane: airplane_0680
Slice64: 0.005882520862649964
Slice128: 0.002952010165096534
Voxel64: 0.0019005145967644647
Voxel128: 0.000385937273886655

airplane: airplane_0671
Slice64: 0.005651752082539229
Slice128: 0.0030988221116329015
Voxel64: 0.0029552284337040825
Voxel128: 0.0011536665344952905

airplane: airplane_0683
Slice64: 0.006119769211195401
Slice128: 0.0028623328773829874
Voxel64: 0.0024636949399212352
Voxel128: 0.0008946455836025663

airplane: airplane_0693
Slice64: 0.006088204994181652
Slice128: 0.003019609233818389
Voxel64: 0.0039272896720957
Voxel128: 0.0012654932199926013

airplane: airplane_0627
Slice64: 0.005451266842501736
Slice128: 0.0027853319963220017
Voxel64: 0.0002450737446551302
Voxel128: 3.425058739314065e-05

airplane: airplane_0634
Slice64: 0.006154748692298654
Slice128: 0.0026818962591838623
Voxel64: 0.00216885751529283
Voxel128: 0.0008595330806826709

airplane: airplane_0630
Slice64: 0.0055920065311824045
Slice128: 0.0029229679726892697
Voxel64: 0.0021783052915642395
Voxel128: 0.0007315977918827155

airplane: airplane_0722
Slice64: 0.0053708528528160085
Slice128: 0.0028954198991508915
Voxel64: 0.002208628480360661
Voxel128: 0.0005531951840700313

airplane: airplane_0696
Slice64: 0.005641023718195402
Slice128: 0.002946455010078658
Voxel64: 0.001448279491574019
Voxel128: 0.0002685945382518504

airplane: airplane_0667
Slice64: 0.005651188711679629
Slice128: 0.002988199565084013
Voxel64: 0.002398446813949212
Voxel128: 0.0007502205014699836

airplane: airplane_0703
Slice64: 0.005427821222321777
Slice128: 0.002987953317709121
Voxel64: 0.0020844906634582437
Voxel128: 0.000992465034891589

airplane: airplane_0711
Slice64: 0.005027399226038684
Slice128: 0.0027506429876331864
Voxel64: 0.0020374680698529994
Voxel128: 0.0006770570562264397

airplane: airplane_0679
Slice64: 0.005830568184226012
Slice128: 0.0029673274560448742
Voxel64: 0.002295241770383627
Voxel128: 0.0007219908620297858

airplane: airplane_0649
Slice64: 0.0055540679588476725
Slice128: 0.002982233400741348
Voxel64: 0.0018035641950865113
Voxel128: 0.00039811060090509475

airplane: airplane_0725
Slice64: 0.006013785911806129
Slice128: 0.00310597093028338
Voxel64: 0.0029687416398013504
Voxel128: 0.0012484529525348211

airplane: airplane_0631
Slice64: 0.005259665884552869
Slice128: 0.002741346189184713
Voxel64: 0.0007929464329051219
Voxel128: 0.0001211887608304353

airplane: airplane_0685
Slice64: 0.004874625785291007
Slice128: 0.002431357742688831
Voxel64: 0.0010639320251929255
Voxel128: 0.00018097931825907933

airplane: airplane_0637
Slice64: 0.0058633013645456936
Slice128: 0.0030846892409096354
Voxel64: 0.001132016106842813
Voxel128: 1.7736317153503063e-05

airplane: airplane_0659
Slice64: 0.005759373592347312
Slice128: 0.00303797586902562
Voxel64: 0.0032585859431248647
Voxel128: 0.0014131036395812011

airplane: airplane_0687
Slice64: 0.005555997922174374
Slice128: 0.0033900784925843604
Voxel64: 0.0023468580426934875
Voxel128: 0.0009523910544791877

airplane: airplane_0692
Slice64: 0.005586964177513055
Slice128: 0.0026913358732752963
Voxel64: 0.0018089678636793046
Voxel128: 0.0001629161537258385

airplane: airplane_0689
Slice64: 0.005442484807045847
Slice128: 0.0028137079514711197
Voxel64: 0.002137069053734309
Voxel128: 0.0006488584665749901

airplane: airplane_0695
Slice64: 0.005586371573416392
Slice128: 0.002838265462190306
Voxel64: 0.002367914877097431
Voxel128: 0.0007184791678114413

airplane: airplane_0648
Slice64: 0.00550863282069901
Slice128: 0.0028487957871771285
Voxel64: 0.002437323619077858
Voxel128: 0.0008238243460952767

airplane: airplane_0666
Slice64: 0.006110552094373027
Slice128: 0.0028656640307743305
Voxel64: 0.00351305310712066
Voxel128: 0.0013457799825637572

airplane: airplane_0675
Slice64: 0.00517300505249898
Slice128: 0.002985106294033782
Voxel64: 1.0419201096141415e-05
Voxel128: 1.0419201096141415e-05

airplane: airplane_0684
Slice64: 0.005502944032823926
Slice128: 0.002934825755952834
Voxel64: 0.0020979101985776965
Voxel128: 0.0007447293850210349

airplane: airplane_0704
Slice64: 0.005416136064852256
Slice128: 0.0028074201708596586
Voxel64: 0.002085340126928935
Voxel128: 0.0007104766853663846

airplane: airplane_0655
Slice64: 0.006778896760409461
Slice128: 0.002648051937306784
Voxel64: 0.0021613151482383123
Voxel128: 0.0007165903500668515

airplane: airplane_0638
Slice64: 0.005133803443222181
Slice128: 0.0024578586926961277
Voxel64: 0.0016282747630946422
Voxel128: 0.0003194760590135819

airplane: airplane_0677
Slice64: 0.005907579460047641
Slice128: 0.0028878748134566973
Voxel64: 0.002870955603826562
Voxel128: 0.0011842245912033038

airplane: airplane_0723
Slice64: 0.006190717423569729
Slice128: 0.0031360029766846595
Voxel64: 0.002700985232976733
Voxel128: 0.0008802832212855876

airplane: airplane_0646
Slice64: 0.005389418714505577
Slice128: 0.002790191351129038
Voxel64: 0.004083979089868645
Voxel128: 0.001583785499091655

airplane: airplane_0660
Slice64: 0.005835674953581028
Slice128: 0.003046291001814404
Voxel64: 0.0031293526013639874
Voxel128: 0.0014933944765836184

airplane: airplane_0706
Slice64: 0.005891884616731864
Slice128: 0.0029378844453630225
Voxel64: 0.0026193092598806346
Voxel128: 0.0013294490304608458

airplane: airplane_0720
Slice64: 0.0053391964222169125
Slice128: 0.0029024505415692
Voxel64: 0.0024200716111635644
Voxel128: 0.0010435752176944204

airplane: airplane_0702
Slice64: 0.005465204270911547
Slice128: 0.0028474747401776943
Voxel64: 0.002239290912518213
Voxel128: 0.0005440290019087748

airplane: airplane_0636
Slice64: 0.0063371577000117625
Slice128: 0.003132185029184329
Voxel64: 0.0028084225544425167
Voxel128: 0.0009567290097081979

airplane: airplane_0640
Slice64: 0.005851988532008606
Slice128: 0.002830640603581851
Voxel64: 0.002053128129071916
Voxel128: 0.0005324250001351789

airplane: airplane_0713
Slice64: 0.005814133080143684
Slice128: 0.002778776188422612
Voxel64: 0.0015842583695208294
Voxel128: 0.0004992100238666191

airplane: airplane_0641
Slice64: 0.005632147404732043
Slice128: 0.003206269234132648
Voxel64: 0.002305393139137769
Voxel128: 0.0010884816255695587

airplane: airplane_0707
Slice64: 0.005103902821646032
Slice128: 0.002841324800398822
Voxel64: 0.002097498330339921
Voxel128: 0.0005449425013937433

airplane: airplane_0674
Slice64: 0.005526502810262177
Slice128: 0.002983603889674581
Voxel64: 0.002539643186781646
Voxel128: 0.0007366021648787404

airplane: airplane_0701
Slice64: 0.004924633780347848
Slice128: 0.002881778156011137
Voxel64: 0.0015705516583491208
Voxel128: 6.565589019643173e-05

airplane: airplane_0726
Slice64: 0.00522138309610244
Slice128: 0.002977621077728494
Voxel64: 0.002169485738868924
Voxel128: 0.0009249763456710346

airplane: airplane_0686
Slice64: 0.0060384787600348015
Slice128: 0.0029469823458025102
Voxel64: 0.003607809620692382
Voxel128: 0.0015332397043509986

airplane: airplane_0690
Slice64: 0.006280434201866012
Slice128: 0.0032506839834000097
Voxel64: 0.0031987705489712613
Voxel128: 0.0007874600542353008

airplane: airplane_0668
Slice64: 0.005700883509809164
Slice128: 0.002978462203626098
Voxel64: 0.00235605713932656
Voxel128: 0.0009093792247132606

airplane: airplane_0688
Slice64: 0.006499868018056856
Slice128: 0.002838195078616722
Voxel64: 0.0023450906696533247
Voxel128: 0.0010852510177811762

airplane: airplane_0663
Slice64: 0.005626314385943015
Slice128: 0.0025762443807703537
Voxel64: 0.0016529676960271382
Voxel128: 0.000378865539841287

airplane: airplane_0697
Slice64: 0.00514352312336289
Slice128: 0.002556316875477355
Voxel64: 0.001199100693995265
Voxel128: 4.489405190675441e-05

airplane: airplane_0714
Slice64: 0.005778242647938731
Slice128: 0.003449914340713046
Voxel64: 3.2576854542032634e-07
Voxel128: 3.2576854542032634e-07

airplane: airplane_0632
Slice64: 0.006532853112511552
Slice128: 0.0030337185482216303
Voxel64: 0.00205210985338345
Voxel128: 0.0006015902894763337

airplane: airplane_0664
Slice64: 0.005899172033143732
Slice128: 0.003193495803369042
Voxel64: 0.0017657060304670082
Voxel128: 0.0005324548038142679

airplane: airplane_0661
Slice64: 0.006132313774369206
Slice128: 0.003244413801889044
Voxel64: 0.0027379178357617912
Voxel128: 0.0009579861432272863

airplane: airplane_0709
Slice64: 0.005739546766614586
Slice128: 0.002967410868812233
Voxel64: 0.0023916369804308484
Voxel128: 0.0007814492568244563

airplane: airplane_0724
Slice64: 0.005838033306935288
Slice128: 0.0029547837149595203
Voxel64: 0.0022239641888788
Voxel128: 0.0007827377560675159

airplane: airplane_0682
Slice64: 0.005830372210141798
Slice128: 0.002923033390824285
Voxel64: 0.002772166685688214
Voxel128: 0.0007680658365449382

airplane: airplane_0694
Slice64: 0.005876735589466455
Slice128: 0.002801553807656008
Voxel64: 0.001910418007395239
Voxel128: 0.00033654792977121193

airplane: airplane_0708
Slice64: 0.006560374230163574
Slice128: 0.0031493684023289584
Voxel64: 0.0030604455152030636
Voxel128: 0.000736421741998577

airplane: airplane_0700
Slice64: 0.004744983665001957
Slice128: 0.0026589046655022914
Voxel64: 0.0015010966246781724
Voxel128: 6.699981353052749e-05

airplane: airplane_0645
Slice64: 0.005254919188218054
Slice128: 0.002925275212125237
Voxel64: 0.001327649305459191
Voxel128: 3.432171344447067e-05

airplane: airplane_0705
Slice64: 0.005474377731163406
Slice128: 0.002864358021610902
Voxel64: 0.002354918489142433
Voxel128: 0.0005185114592305266

airplane: airplane_0628
Slice64: 0.005473112148654831
Slice128: 0.0024375959753089333
Voxel64: 0.002085040276649496
Voxel128: 0.0007879676135530266

airplane: airplane_0691
Slice64: 0.006157196889507131
Slice128: 0.0027806983373919124
Voxel64: 0.0017160386555811781
Voxel128: 0.001022290390229931

airplane: airplane_0712
Slice64: 0.005666975229135439
Slice128: 0.0028045108649194686
Voxel64: 0.0007123960284522596
Voxel128: 3.189967208981331e-05

airplane: airplane_0678
Slice64: 0.006207064669666532
Slice128: 0.0033217455093868887
Voxel64: 0.001792693358154492
Voxel128: 0.0007824091538411718

airplane: airplane_0629
Slice64: 0.005487721949344431
Slice128: 0.0028906304664349405
Voxel64: 0.0038936363388030536
Voxel128: 0.0003368571576717817

airplane: airplane_0715
Slice64: 0.006760620017988088
Slice128: 0.0029880027640753976
Voxel64: 0.002807949896725883
Voxel128: 0.001285448867972028

airplane: airplane_0681
Slice64: 0.005675513217411219
Slice128: 0.0030330590234670467
Voxel64: 0.0033026706166016983
Voxel128: 0.0014248167835301479

airplane: airplane_0656
Slice64: 0.005581130912120856
Slice128: 0.0027712128731471677
Voxel64: 0.0018824973992078563
Voxel128: 0.0006228951661281882

airplane: airplane_0716
Slice64: 0.006239428738853373
Slice128: 0.0032149400404522972
Voxel64: 0.003078677769702682
Voxel128: 0.0009568950663425248

airplane: airplane_0718
Slice64: 0.005669594449929929
Slice128: 0.003018131353629202
Voxel64: 0.002522622009568113
Voxel128: 0.0008468073840451752

airplane: airplane_0654
Slice64: 0.005315442107908422
Slice128: 0.0028484976584919066
Voxel64: 0.0024274541151091764
Voxel128: 0.0008442624331084843

airplane: airplane_0633
Slice64: 0.0057160425387099405
Slice128: 0.0030195242052370327
Voxel64: 0.0023531453779051773
Voxel128: 0.0008203367022314014

airplane: airplane_0672
Slice64: 0.005897737947915818
Slice128: 0.0030219349061419653
Voxel64: 0.0029534337418498317
Voxel128: 0.000985962168532816

airplane: airplane_0639
Slice64: 0.006148745039796832
Slice128: 0.003170026405857639
Voxel64: 0.0036577460067144327
Voxel128: 0.0012882671461994031

airplane: airplane_0657
Slice64: 0.004932159777329727
Slice128: 0.0025823472295942837
Voxel64: 9.75036133096513e-05
Voxel128: 9.75036133096513e-05

mantel: mantel_0200
Slice64: 0.005908007485386589
Slice128: 0.0029659955732979533
Voxel64: 0.002407467721812972
Voxel128: 0.0003161993677211786

mantel: mantel_0067
Slice64: 0.0057110274827178375
Slice128: 0.0028103811488295496
Voxel64: 0.003299006760061528
Voxel128: 0.0010818418838868338

mantel: mantel_0101
Slice64: 0.005104956370113588
Slice128: 0.0029126878414545477
Voxel64: 6.242034904131044e-06
Voxel128: 6.242034904131044e-06

mantel: mantel_0090
Slice64: 0.005597600436695728
Slice128: 0.003719456926547361
Voxel64: 0.002196985846037841
Voxel128: 0.0013610288317923637

mantel: mantel_0081
Slice64: 0.004955998825320766
Slice128: 0.003455832251258232
Voxel64: 0.005056639926960274
Voxel128: 0.0015568163449539672

mantel: mantel_0201
Slice64: 0.005999916922448443
Slice128: 0.003140421926337306
Voxel64: 0.003930759179297339
Voxel128: 0.0015392735134117492

mantel: mantel_0061
Slice64: 0.005094861368932281
Slice128: 0.002595332512219618
Voxel64: 0.0029762203196754037
Voxel128: 0.0012560279091463143

mantel: mantel_0143
Slice64: 0.004990617968867639
Slice128: 0.0026020388671851697
Voxel64: 0.00016389855228716793
Voxel128: 8.56095596290531e-05

mantel: mantel_0060
Slice64: 0.006206088506278167
Slice128: 0.0035270145413205957
Voxel64: 0.005899629485295961
Voxel128: 0.0029333544640461956

mantel: mantel_0246
Slice64: 0.004945713768580553
Slice128: 0.0026221065802209246
Voxel64: 0.0023275615490015926
Voxel128: 9.361668117797895e-05

mantel: mantel_0082
Slice64: 0.005795196563994982
Slice128: 0.002664355120953358
Voxel64: 0.0021940441179088646
Voxel128: 0.00034911441135699185

mantel: mantel_0183
Slice64: 0.005917515504506708
Slice128: 0.0027568775685889633
Voxel64: 0.0023214560045813426
Voxel128: 0.0005783497738131913

mantel: mantel_0062
Slice64: 0.005610518239888411
Slice128: 0.0027166154814234583
Voxel64: 0.00015090947943816965
Voxel128: 9.284434936825731e-06

mantel: mantel_0248
Slice64: 0.004651267199317643
Slice128: 0.002469440562661543
Voxel64: 0.00035833907719203255
Voxel128: 1.0763196108249214e-05

mantel: mantel_0113
Slice64: 0.005557401945063609
Slice128: 0.002905098107260708
Voxel64: 0.0031099752749664737
Voxel128: 0.0009611282780818068

mantel: mantel_0065
Slice64: 0.006092581747420385
Slice128: 0.0030343409879946656
Voxel64: 0.003426509369301927
Voxel128: 0.001415234458410262

mantel: mantel_0198
Slice64: 0.006562895346268909
Slice128: 0.0035512808997862503
Voxel64: 0.004155732260956647
Voxel128: 0.001948275155829625

mantel: mantel_0040
Slice64: 0.004612444647228193
Slice128: 0.0027974874414096597
Voxel64: 1.2802747105714981e-05
Voxel128: 1.2802747105714981e-05
